area|number_of_rooms|floor|type_of_market|parking|elevator|year_of_creation|internet|type_of_building|basement|price_for_m2_in_PLN|balcony|garden|terrace|street|district|city|latitude|longtitude|city_district
56.72|3.0|4-7|primary|1|1|2024.0|0.0|Apartment|0.0|10419.61|1|0|0|pastelowa|orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
65.26|4.0|4-7|secondary|1|1|2024.0|0.0|Apartment|0.0|10850.0|1|0|0|władysława jagiełły|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
65.28|4.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|10850.0|1|0|0|władysława jagiełły|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
61.83|3.0|1-3|primary|0|1|2025.0|0.0|Apartment|0.0|9694.57|1|0|0|wieżycka|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
83.0|4.0|1-3|primary|0|1|2024.0|0.0|Apartment|0.0|13243.6|1|0|0|magellana|wrzeszcz górny|gdansk|54.363678|18.582584|gdansk_wrzeszcz górny
99.26|5.0|1-3|primary|1|0|2024.0|1.0|Apartment|0.0|13106.99|0|0|0|gerarda denhoffa 2|grabówek|gdynia|54.523362|18.51654|gdynia_grabówek
54.94|2.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|17325.01|0|0|0|św. piotra|śródmieście|gdynia|54.524781|18.545343|gdynia_śródmieście
52.92|2.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|16800.0|0|0|0|św. piotra|śródmieście|gdynia|54.524781|18.545343|gdynia_śródmieście
72.29|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|14700.0|1|0|0|św. piotra|śródmieście|gdynia|54.524781|18.545343|gdynia_śródmieście
40.02|2.0|4-7|primary|1|1|2023.0|1.0|Apartment|0.0|19950.0|1|0|0|św. piotra|śródmieście|gdynia|54.524781|18.545343|gdynia_śródmieście
81.68|4.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|17325.0|1|0|0|św. piotra|śródmieście|gdynia|54.524781|18.545343|gdynia_śródmieście
65.72|3.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|18375.0|1|0|0|toruńska|śródmieście|gdansk|54.343247|18.651663|gdansk_śródmieście
43.88|2.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|15750.0|1|0|0|św. piotra|śródmieście|gdynia|54.524781|18.545343|gdynia_śródmieście
68.04|4.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|18690.01|1|0|0|toruńska|śródmieście|gdansk|54.343247|18.651663|gdansk_śródmieście
97.46|4.0|4-7|primary|1|1|2024.0|0.0|Apartment|0.0|21525.01|1|0|0|toruńska|śródmieście|gdansk|54.343247|18.651663|gdansk_śródmieście
30.99|1.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|23100.0|1|0|0|toruńska|śródmieście|gdansk|54.343247|18.651663|gdansk_śródmieście
65.72|3.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|18375.0|1|0|0|toruńska|śródmieście|gdansk|54.343247|18.651663|gdansk_śródmieście
68.04|4.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|18690.01|1|0|0|toruńska|śródmieście|gdansk|54.343247|18.651663|gdansk_śródmieście
67.17|3.0|4-7|primary|1|1|2024.0|0.0|Apartment|0.0|19950.01|1|0|0|toruńska|śródmieście|gdansk|54.343247|18.651663|gdansk_śródmieście
64.0|3.0|1-3|secondary|0|0|1990.0|1.0|Apartment|1.0|10921.88|1|0|0|złota karczma|matarnia|gdansk|54.374786|18.521927|gdansk_matarnia
53.65|3.0|0|primary|1|1|2024.0|0.0|Apartment|0.0|11900.0|0|1|1|nowodworcowa|wielki kack|gdynia|54.467664|18.492842|gdynia_wielki kack
101.86|4.0|1-3|secondary|0|0|1900.0|0.0|Apartment|0.0|9807.58|0|0|0||śródmieście|gdansk|54.34902|18.6518|gdansk_śródmieście
44.5|2.0|1-3|secondary|1|1|2012.0|0.0|Apartment|0.0|22247.19|0|0|0|antoniego słonimskiego|wrzeszcz górny|gdansk|54.383986|18.590556|gdansk_wrzeszcz górny
50.6|3.0|4-7|secondary|0|1|1970.0|0.0|Apartment|1.0|15316.21|1|0|0|kamienna grobla|śródmieście|gdansk|54.342992|18.658266|gdansk_śródmieście
52.44|2.0|1-3|secondary|1|1|2014.0|0.0|Apartment|0.0|27500.0|1|0|0|kaprów|oliwa|gdansk|54.408789|18.556846|gdansk_oliwa
48.5|2.0|0|secondary|1|1|2012.0|0.0|Apartment|0.0|20597.94|0|0|0|bolesława krzywoustego|oliwa|gdansk|54.260917|18.671453|gdansk_oliwa
51.66|3.0|1-3|secondary|0|0|2008.0|0.0|Apartment|0.0|13162.99|0|0|0|maszopów|wielki kack|gdynia|54.467664|18.492842|gdynia_wielki kack
66.2|3.0|1-3|secondary|1|1|2011.0|1.0|Apartment|0.0|12069.49|1|0|0|stanisława filipkowskiego|chwarzno-wiczlino|gdynia|54.485423|18.427343|gdynia_chwarzno-wiczlino
90.3|4.0|1-3|secondary|1|1|2024.0|0.0|Apartment|0.0|20044.3|1|0|0|stefana żeromskiego|śródmieście|gdynia|54.522273|18.544792|gdynia_śródmieście
58.06|3.0|0|secondary|0|0|2023.0|1.0|Apartment|0.0|13072.68|0|0|0|lawendowe wzgórze|jasień|gdansk|54.340089|18.560014|gdansk_jasień
70.0|3.0|1-3|secondary|0|1|1962.0|1.0|Apartment|1.0|13557.14|1|0|0||działki leśne|gdynia|54.468913|18.519745|gdynia_działki leśne
34.1|2.0|4-7|secondary|0|0|1950.0|1.0|Apartment|1.0|21085.04|0|0|0|ogarna 102|śródmieście|gdansk|54.347966|18.651485|gdansk_śródmieście
26.3|1.0|1-3|secondary|1|0|2024.0|0.0|Apartment|0.0|14790.87|1|0|0|kaspra geskiego|leszczynki|gdynia|54.535353|18.487016|gdynia_leszczynki
33.1|2.0|1-3|secondary|0|0|1950.0|1.0|Apartment|1.0|13293.05|0|0|0|elizy orzeszkowej 11|wzgórze św. maksymiliana|gdynia|54.504924|18.540792|gdynia_wzgórze św. maksymiliana
30.0|1.0|1-3|secondary|1|1|2023.0|1.0|Apartment|0.0|12666.67|1|0|0|czereśniowa|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
47.0|3.0|0|secondary|0|0|2013.0|0.0|Apartment|0.0|11276.6|0|1|1||jasień|gdansk|54.340089|18.560014|gdansk_jasień
81.08|4.0|4-7|secondary|1|1|2021.0|0.0|Apartment|0.0|18500.0|1|0|0|toruńska|śródmieście|gdansk|54.343247|18.651663|gdansk_śródmieście
54.88|3.0|0|secondary|1|1|2023.0|0.0|Apartment|0.0|10167.64|0|1|0|przemian|orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
53.8|3.0|1-3|secondary|0|0|1980.0|0.0|Apartment|1.0|10687.73|1|0|0|gniewska|chylonia|gdynia|54.540985|18.466615|gdynia_chylonia
57.03|3.0|1-3|primary|0|1|2025.0|0.0|Apartment|0.0|9577.77|1|0|0|wieżycka|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
53.0|2.0|4-7|primary|0|1|2024.0|0.0|Apartment|0.0|13485.96|1|0|0|magellana|wrzeszcz górny|gdansk|54.363678|18.582584|gdansk_wrzeszcz górny
96.24|4.0|1-3|primary|0|0|2025.0|0.0|Apartment|0.0|9800.0|1|0|0|stężycka|jasień|gdansk|54.340089|18.560014|gdansk_jasień
56.52|3.0|1-3|primary|0|1|2025.0|1.0|Apartment|0.0|10810.33|0|0|0|diany|osowa|gdansk|54.430298|18.470018|gdansk_osowa
25.95|1.0|0|primary|1|1|2024.0|0.0|Apartment|0.0|17032.76|0|1|0||piecki-migowo|gdansk|54.351931|18.575399500000003|gdansk_piecki-migowo
69.59|4.0|0|primary|1|1|2025.0|0.0|Apartment|0.0|9699.67|0|1|0||jasień|gdansk|54.340089|18.560014|gdansk_jasień
51.86|3.0|1-3|primary|1|1|2025.0|0.0|Apartment|0.0|10509.06|0|0|0||jasień|gdansk|54.340089|18.560014|gdansk_jasień
25.95|1.0|1-3|primary|1|1|2025.0|0.0|Apartment|0.0|17418.11|1|0|0||piecki-migowo|gdansk|54.351931|18.575399500000003|gdansk_piecki-migowo
33.24|2.0|1-3|primary|1|1|2025.0|0.0|Apartment|0.0|12800.84|1|0|0||jasień|gdansk|54.340089|18.560014|gdansk_jasień
46.01|2.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|10649.86|1|0|0||ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
40.0|2.0|4-7|secondary|0|1|2014.0|0.0|Apartment|0.0|19975.0|1|0|0|obrońców wybrzeża|przymorze|gdansk|54.41007|18.596302|gdansk_przymorze
51.2|3.0|1-3|secondary|0|0|2023.0|1.0|Apartment|0.0|11699.22|1|0|0||orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
51.0|3.0|1-3|secondary|0|0|1970.0|1.0|Apartment|1.0|13235.29|1|0|0|chłopska|przymorze|gdansk|52.929098|10.527323|gdansk_przymorze
35.1|2.0|0|primary|1|0|2024.0|1.0|Apartment|0.0|14843.3|0|1|1|klimatyczna 88|wyspa sobieszewska|gdansk|54.344034|18.827022|gdansk_wyspa sobieszewska
79.89|2.0|1-3|secondary|1|0|1900.0|0.0|Apartment|1.0|14895.48|0|0|0|piastowska|przymorze|gdansk|54.416119|18.586288|gdansk_przymorze
58.5|2.0|4-7|secondary|1|1|2021.0|1.0|Apartment|0.0|18993.35|1|0|0|legionów|redłowo|gdynia|54.500086|18.541598|gdynia_redłowo
63.37|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|15101.78|1|0|0|hugo kołłątaja|grabówek|gdynia|54.52185|18.522265|gdynia_grabówek
58.0|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|15189.66|1|0|0|hugo kołłątaja|grabówek|gdynia|54.52185|18.522265|gdynia_grabówek
68.0|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|15485.29|1|0|0|hugo kołłątaja|grabówek|gdynia|54.52185|18.522265|gdynia_grabówek
50.0|2.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|15060.0|1|0|0|hugo kołłątaja|grabówek|gdynia|54.52185|18.522265|gdynia_grabówek
68.0|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|15294.12|1|0|0|hugo kołłątaja|grabówek|gdynia|54.52185|18.522265|gdynia_grabówek
63.37|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|15512.07|1|0|0|hugo kołłątaja|grabówek|gdynia|54.52185|18.522265|gdynia_grabówek
58.0|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|15379.31|1|0|0|hugo kołłątaja|grabówek|gdynia|54.52185|18.522265|gdynia_grabówek
56.88|3.0|0|primary|1|1|2025.0|0.0|Apartment|0.0|12929.99|0|1|1|kartuska|jasień|gdansk|54.353248|18.49488|gdansk_jasień
52.65|3.0|4-7|primary|1|1|2025.0|0.0|Apartment|0.0|13606.0|1|0|0|kartuska|jasień|gdansk|54.353248|18.49488|gdansk_jasień
40.0|2.0|1-3|secondary|1|1|2024.0|1.0|Apartment|0.0|15500.0|1|0|0|aleksandra dulin'a|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
54.0|2.0|4-7|secondary|0|0|1950.0|1.0|Apartment|0.0|12888.89|1|0|0||orunia-św. wojciech-lipce|gdansk|54.15552|18.652661|gdansk_orunia-św. wojciech-lipce
80.12|4.0|1-3|secondary|1|1|2003.0|0.0|Apartment|0.0|24837.74|1|0|0|władysława łokietka|karlikowo|sopot|54.433407|18.579679|sopot_karlikowo
61.83|3.0|0|primary|0|1|2025.0|0.0|Apartment|0.0|9460.96|0|1|1|wieżycka|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
84.0|4.0|4-7|primary|0|1|2024.0|0.0|Apartment|0.0|13400.08|1|0|0|magellana|wrzeszcz górny|gdansk|54.363678|18.582584|gdansk_wrzeszcz górny
47.39|3.0|0|primary|1|1|2025.0|1.0|Apartment|1.0|12000.0|1|0|0|pólnicy|jasień|gdansk|54.342075|18.563478|gdansk_jasień
47.34|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|12209.55|1|0|0|kielnieńska|osowa|gdansk|54.430298|18.470018|gdansk_osowa
56.0|3.0|1-3|secondary|1|0|1960.0|1.0|Apartment|1.0|12000.0|1|0|0||siedlce|gdansk|52.412165|22.009869|gdansk_siedlce
65.0|3.0|1-3|secondary|0|0|1970.0|0.0|Apartment|0.0|12600.0|1|0|0|głęboka|śródmieście|gdansk|54.35128|18.673742|gdansk_śródmieście
38.0|2.0|1-3|secondary|1|1|2019.0|0.0|Apartment|0.0|16289.47|1|0|0|franciszka rakoczego|piecki-migowo|gdansk|54.35779|18.583839|gdansk_piecki-migowo
37.1|2.0|1-3|secondary|0|0|1962.0|1.0|Apartment|1.0|14663.07|0|0|0|szuwary|śródmieście|gdansk|54.343905|18.66145|gdansk_śródmieście
65.64|3.0|1-3|secondary|1|0|1920.0|1.0|Apartment|1.0|14092.02|1|0|0|jana husa|oliwa|gdansk|54.408789|18.556846|gdansk_oliwa
41.78|2.0|1-3|secondary|0|1|2017.0|0.0|Apartment|0.0|21517.47|1|0|0|edwarda stachury|strzyża|gdansk|54.382628|18.587983|gdansk_strzyża
106.2|5.0|1-3|secondary|0|0|1905.0|0.0|Apartment|0.0|7994.35|0|0|0|al. grunwaldzka|wrzeszcz górny|gdansk|54.392494|18.583594|gdansk_wrzeszcz górny
59.5|3.0|1-3|secondary|1|0|1950.0|1.0|Apartment|0.0|12756.3|0|0|0|jana sobieskiego|wrzeszcz górny|gdansk|54.36465|18.612188|gdansk_wrzeszcz górny
134.68|4.0|1-3|secondary|1|0|2001.0|1.0|House|0.0|9645.08|1|0|0|stawna|witomino|gdynia|54.498498|18.509001|gdynia_witomino
63.6|2.0|4-7|secondary|1|1|2013.0|1.0|Apartment|0.0|17610.06|1|0|0|toruńska 15|śródmieście|gdansk|54.342337|18.654814|gdansk_śródmieście
61.0|3.0|0|secondary|1|1|2018.0|1.0|Apartment|1.0|13442.62|0|1|0|św. faustyny|chwarzno-wiczlino|gdynia|54.490386|18.423491|gdynia_chwarzno-wiczlino
139.5|5.0|0|secondary|1|0|1990.0|1.0|Apartment|1.0|8530.47|0|1|1|legionów|wzgórze św. maksymiliana|gdynia|54.50296|18.542419|gdynia_wzgórze św. maksymiliana
90.44|4.0|1-3|primary|0|1|2024.0|0.0|Apartment|0.0|14000.0|1|0|0||letnica|gdansk|54.337888|18.671963|gdansk_letnica
50.9|1.0|1-3|secondary|0|0|2013.0|0.0|Apartment|0.0|19823.18|0|0|0|tandeta|śródmieście|gdansk|54.351262|18.65549|gdansk_śródmieście
37.4|1.0|1-3|secondary|1|1|2013.0|1.0|Apartment|0.0|22700.53|0|1|0|tandeta|śródmieście|gdansk|54.351262|18.65549|gdansk_śródmieście
60.34|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|11400.0|1|0|0|pólnicy|jasień|gdansk|54.342075|18.563478|gdansk_jasień
69.59|4.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9771.52|1|0|0|mariana pelczara|jasień|gdansk|54.340089|18.560014|gdansk_jasień
39.0|2.0|1-3|primary|0|0|2024.0|0.0|Apartment|0.0|10256.41|0|0|0||ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
83.0|4.0|1-3|primary|0|0|2024.0|0.0|Apartment|0.0|12495.0|0|0|0|magellana|wrzeszcz górny|gdansk|54.363678|18.582584|gdansk_wrzeszcz górny
46.94|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|12313.59|1|0|1|kielnieńska|osowa|gdansk|54.430298|18.470018|gdansk_osowa
72.07|4.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|9062.99|1|0|0|wielkopolska|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
72.0|3.0|1-3|secondary|1|0|1930.0|0.0|Apartment|1.0|15972.22|0|1|0|wolności|działki leśne|gdynia|54.51903|18.521879|gdynia_działki leśne
47.19|2.0|1-3|secondary|1|1|2019.0|0.0|Apartment|0.0|20110.19|1|0|0|sienna grobla|śródmieście|gdansk|54.356946|18.667037|gdansk_śródmieście
122.0|4.0|4-7|secondary|1|1|2022.0|1.0|Apartment|0.0|22950.82|1|0|0|ks. jerzego popiełuszki|młyniska|gdansk|54.362858|18.6501|gdansk_młyniska
46.0|2.0|4-7|secondary|0|1|1973.0|1.0|Apartment|1.0|10869.57|1|0|0|obrońców wybrzeża|przymorze|gdansk|54.41007|18.596302|gdansk_przymorze
82.4|4.0|4-7|primary|1|1|2022.0|0.0|Apartment|0.0|14000.0|1|0|0|starowiejska|letnica|gdansk|54.394982|18.646767|gdansk_letnica
36.34|1.0|1-3|secondary|0|1|2024.0|0.0|Apartment|0.0|24000.0|1|0|0|chmielna|śródmieście|gdansk|54.346105|18.656253|gdansk_śródmieście
47.0|2.0|4-7|secondary|1|1|2016.0|0.0|Apartment|0.0|21702.13|1|0|0|chmielna|śródmieście|gdansk|54.346105|18.656253|gdansk_śródmieście
51.95|3.0|1-3|secondary|0|0|1988.0|0.0|Apartment|1.0|11934.55|1|0|0|powstania styczniowego|piecki-migowo|gdansk|54.3652222|18.5971051|gdansk_piecki-migowo
68.9|3.0|4-7|secondary|1|1|2008.0|1.0|Apartment|0.0|13047.9|1|0|0|morenowe wzgóze 12|piecki-migowo|gdansk|54.349361|18.56422|gdansk_piecki-migowo
156.0|5.0|1-3|secondary|1|0|2007.0|0.0|Apartment|0.0|23717.95|1|0|0|centrum|dolny sopot|sopot|54.441174|18.562792|sopot_dolny sopot
100.85|4.0|1-3|secondary|0|0|1936.0|0.0|Apartment|0.0|11849.28|1|0|0|świętojańska|śródmieście|gdynia|54.5198415|18.538188|gdynia_śródmieście
41.93|2.0|1-3|secondary|1|1|2023.0|0.0|Apartment|0.0|11686.14|1|0|0|władysława jagiełły|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
70.0|3.0|4-7|secondary|1|1|2023.0|1.0|Apartment|1.0|29985.71|1|0|1|stara stocznia 8|śródmieście|gdansk|54.355711|18.662944|gdansk_śródmieście
30.2|2.0|0|secondary|0|0|1979.0|0.0|Apartment|1.0|13874.17|0|0|0|2 morskiego pułku strzelców|witomino|gdynia|54.491502|18.511849|gdynia_witomino
65.09|3.0|1-3|secondary|1|1|2019.0|0.0|Apartment|0.0|18589.65|0|0|0|długa grobla|śródmieście|gdansk|54.351468|18.668113|gdansk_śródmieście
68.65|3.0|4-7|secondary|1|1|2021.0|0.0|Apartment|0.0|25491.62|0|0|0|prezydenta lecha kaczyńskiego|przymorze|gdansk|54.410915|18.600982|gdansk_przymorze
78.2|4.0|1-3|secondary|0|0|1998.0|0.0|Apartment|0.0|10217.39|0|0|0||ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
52.2|3.0|4-7|secondary|1|1|2013.0|0.0|Apartment|0.0|11091.95|0|0|0||jasień|gdansk|54.340089|18.560014|gdansk_jasień
73.8|4.0|1-3|secondary|0|0|1970.0|0.0|Apartment|0.0|10704.61|0|0|0|warneńska|piecki-migowo|gdansk|54.356106|18.584311|gdansk_piecki-migowo
124.6|3.0|1-3|secondary|1|0|2000.0|0.0|Apartment|0.0|21548.96|1|0|0|23 marca|górny sopot|sopot|54.447642|18.54261|sopot_górny sopot
76.2|3.0|4-7|secondary|1|1|2015.0|0.0|Apartment|0.0|25984.25|1|0|0|zygmunta augusta|śródmieście|gdynia|54.520471|18.540307|gdynia_śródmieście
67.3|4.0|4-7|secondary|1|1|1963.0|0.0|Apartment|0.0|11129.27|1|0|0|witomińska|działki leśne|gdynia|54.512713|18.532152|gdynia_działki leśne
62.54|3.0|8+|secondary|1|1|2023.0|0.0|Apartment|0.0|18000.0|1|0|0|starowiejska|letnica|gdansk|54.394982|18.646767|gdansk_letnica
52.0|4.0|0|secondary|0|0|1975.0|0.0|Apartment|1.0|13653.85|1|0|0|raduńska|orunia-św. wojciech-lipce|gdansk|54.323903|18.632939|gdansk_orunia-św. wojciech-lipce
30.19|1.0|1-3|secondary|1|1|2012.0|0.0|Apartment|0.0|16528.65|1|0|0|myśliwska|piecki-migowo|gdansk|54.350849|18.567059|gdansk_piecki-migowo
34.6|2.0|0|secondary|0|0|1970.0|0.0|Apartment|1.0|15606.94|1|0|0|raduńska|orunia-św. wojciech-lipce|gdansk|54.323903|18.632939|gdansk_orunia-św. wojciech-lipce
95.62|4.0|1-3|secondary|1|1|2023.0|0.0|Apartment|0.0|24001.25|1|0|0|artura grottgera|oliwa|gdansk|54.283323|18.571471|gdansk_oliwa
57.0|3.0|1-3|secondary|1|1|2014.0|1.0|Apartment|1.0|12263.16|1|0|0|srebrna|orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
26.0|1.0|4-7|primary|0|1|2025.0|0.0|Apartment|1.0|17059.88|1|0|0|łostowicka|siedlce|gdansk|54.343651|18.602433|gdansk_siedlce
71.0|3.0|1-3|primary|0|1|2024.0|0.0|Apartment|1.0|7507.04|1|0|0|borkowska|orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
44.07|2.0|1-3|secondary|0|1|2020.0|0.0|Apartment|1.0|12139.78|1|0|0|augustyna krauzego|chwarzno-wiczlino|gdynia|54.490386|18.423491|gdynia_chwarzno-wiczlino
41.74|3.0|4-7|secondary|0|1|2021.0|1.0|Apartment|0.0|24413.03|0|0|0|wałowa|śródmieście|gdansk|54.3463466|18.6662024|gdansk_śródmieście
52.17|2.0|1-3|secondary|0|0|1960.0|1.0|Apartment|1.0|13801.04|1|0|0|walecznych|brzeźno|gdansk|54.40761|18.633747|gdansk_brzeźno
67.0|3.0|1-3|secondary|1|1|2015.0|1.0|Apartment|0.0|20895.51|0|0|0|chmielna|śródmieście|gdansk|54.346105|18.656253|gdansk_śródmieście
62.51|3.0|1-3|secondary|1|1|2018.0|1.0|Apartment|0.0|28779.4|1|0|0|obrońców wybrzeża|przymorze|gdansk|54.41007|18.596302|gdansk_przymorze
36.48|2.0|0|secondary|0|0|1870.0|0.0|Apartment|0.0|11759.87|0|0|0|kwietna|oliwa|gdansk|54.408789|18.556846|gdansk_oliwa
45.33|2.0|4-7|secondary|1|1|2017.0|0.0|Apartment|0.0|23825.28|1|0|0|chmielna|śródmieście|gdansk|54.346105|18.656253|gdansk_śródmieście
43.45|2.0|1-3|primary|0|1|2024.0|0.0|Apartment|0.0|10703.87|1|0|0|wielkopolska|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
78.26|3.0|0|secondary|0|1|2019.0|0.0|Apartment|1.0|11998.47|0|1|1|kartuska|jasień|gdansk|54.353248|18.49488|gdansk_jasień
59.08|2.0|1-3|primary|1|0|2024.0|1.0|Apartment|0.0|13202.44|0|0|0|gerarda denhoffa 2|grabówek|gdynia|54.523362|18.51654|gdynia_grabówek
47.24|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|12700.0|1|0|0|pólnicy|jasień|gdansk|54.342075|18.563478|gdansk_jasień
42.85|2.0|0|primary|1|1|2025.0|0.0|Apartment|0.0|11300.0|0|1|1|chylońska 172|cisowa|gdynia|54.548571|18.443583|gdynia_cisowa
49.49|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|12103.46|0|0|1|kielnieńska|osowa|gdansk|54.430298|18.470018|gdansk_osowa
66.7|4.0|4-7|secondary|0|1|1975.0|1.0|Apartment|1.0|12398.8|1|0|0|pomorska|żabianka-wejhera-jelitkowo-tysiąclecia|gdansk|54.420659|18.571526|gdansk_żabianka-wejhera-jelitkowo-tysiąclecia
68.4|3.0|1-3|primary|1|1|2024.0|1.0|Apartment|1.0|14500.0|0|0|0||letnica|gdansk|54.337888|18.671963|gdansk_letnica
46.0|3.0|4-7|secondary|0|0|1980.0|0.0|Apartment|0.0|9543.48|1|0|0|płk. stanisława dąbka|obłuże|gdynia|52.192673|20.889355|gdynia_obłuże
58.09|3.0|4-7|secondary|1|1|2023.0|1.0|Apartment|0.0|13513.51|1|0|0|kmdr. tadeusza bramińskiego|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
70.0|3.0|0|secondary|0|0|1930.0|1.0|Apartment|0.0|15000.0|0|0|0|wita stwosza|oliwa|gdansk|54.260078|18.639786|gdansk_oliwa
52.0|2.0|1-3|secondary|1|1|2017.0|0.0|Apartment|1.0|11346.15|1|0|0|kryształowa|orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
95.48|4.0|0|primary|1|0|2023.0|1.0|House|0.0|8232.09|1|0|0|stokłosy|kokoszki|gdansk|54.354766|18.491171|gdansk_kokoszki
56.0|2.0|1-3|secondary|1|1|2011.0|1.0|Apartment|0.0|23214.29|1|0|0|lastadia|śródmieście|gdansk|54.344895|18.651853|gdansk_śródmieście
112.4|4.0|1-3|secondary|1|0|1896.0|0.0|Apartment|1.0|12010.68|1|0|0|szczepana pileckiego|wrzeszcz górny|gdansk|54.374095|18.611051|gdansk_wrzeszcz górny
111.28|5.0|1-3|secondary|1|1|2022.0|0.0|Apartment|0.0|12760.6|1|0|0|starowiejska|letnica|gdansk|54.394982|18.646767|gdansk_letnica
42.0|2.0|1-3|secondary|1|1|2023.0|1.0|Apartment|0.0|11642.86|1|0|0|władysława jagiełły|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
51.0|3.0|1-3|secondary|1|0|2022.0|0.0|Apartment|0.0|15666.67|0|0|0|piecewska|piecki-migowo|gdansk|54.358093|18.589002|gdansk_piecki-migowo
117.5|5.0|4-7|secondary|1|1|2023.0|0.0|Apartment|0.0|22936.17|0|0|1|ks. jerzego popiełuszki|młyniska|gdansk|54.362858|18.6501|gdansk_młyniska
25.95|1.0|0|primary|1|1|2024.0|0.0|Apartment|0.0|17032.76|0|1|0||piecki-migowo|gdansk|54.351931|18.575399500000003|gdansk_piecki-migowo
79.3|4.0|4-7|secondary|1|1|2020.0|1.0|Apartment|1.0|13354.35|1|0|0|turzycowa|jasień|gdansk|54.340089|18.560014|gdansk_jasień
32.03|2.0|1-3|secondary|0|0|1971.0|0.0|Apartment|1.0|16546.99|0|0|0||oliwa|gdansk|54.4102295|18.57157|gdansk_oliwa
75.0|5.0|1-3|secondary|1|1|2019.0|0.0|Apartment|0.0|19866.67|1|0|0|toruńska|śródmieście|gdansk|54.343247|18.651663|gdansk_śródmieście
60.0|3.0|4-7|secondary|0|0|1979.0|0.0|Apartment|1.0|7666.67|1|0|0|mjr. henryka sucharskiego|obłuże|gdynia|52.22734|20.912982|gdynia_obłuże
29.65|2.0|1-3|primary|1|0|2024.0|1.0|Apartment|0.0|15817.88|1|0|0|klimatyczna 88|wyspa sobieszewska|gdansk|54.344034|18.827022|gdansk_wyspa sobieszewska
47.0|2.0|1-3|secondary|1|1|2016.0|1.0|Apartment|0.0|12425.53|1|0|0|cedrowa|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
